data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,snapshot_id,algo,galgo,AIL,dm,am,AAIL,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,num_removed_entities,num_removed_edges
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,7,tanga,ad2,0.2938277314396344,0.29274659912115014,0.2949088637581194,0.015236630026703654,46,3305,5697,42702,4627,3351,7777,48399,1,10,1,1322,2080
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,0,tanga,ad2,0.3807817798630638,0.3807701418889871,0.38079341783714504,2.071799618660892e-05,0,2737,3267,1000,4420,2737,7113,4267,2,2,2,1683,3846
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,3,tanga,ad2,0.25187260817457696,0.2507233142718429,0.2530219020773101,0.014389549151164948,44,3374,5571,40267,4459,3418,7220,45838,1,10,1,1085,1649
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,5,tanga,ad2,0.26189089756320016,0.2608898611362112,0.2628919339901878,0.013163862101951702,40,3343,5557,40730,4483,3383,7287,46287,1,10,1,1140,1730
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,8,-1,1,-1,km,gs#0.00,gs,gs,0.0,1,tanga,ad2,0.2310523082501256,0.23032316364835018,0.23178145285189938,0.013275941787022901,43,3442,5698,31001,4429,3485,7145,36699,1,8,1,987,1447
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,4,tanga,ad2,0.29726775255395,0.2962153307733874,0.2983201743345134,0.015739339394867036,46,3179,5292,38723,4471,3225,7242,44015,1,10,1,1292,1950
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.15214832067183442,0.15186005252296808,0.1524365888206996,0.013804297681665769,52,3809,6159,12736,4439,3861,7178,18895,1,4,1,630,1019
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.29514488959840873,0.29409222616202385,0.2961975530347935,0.015792512465884,46,3166,5287,38684,4439,3212,7178,43971,1,10,1,1273,1891
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,1,tanga,ad2,0.21588843409055664,0.21585088448785422,0.2159259836932563,4.9054298641745646e-05,0,3473,5047,2616,4429,3473,7145,7663,1,2,1,956,2098
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.20020643635475513,0.19964448438791862,0.20076838832158808,0.012810072489501438,44,3588,5858,21681,4439,3632,7178,27539,1,6,1,851,1320
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,8,-1,1,-1,km,gs#0.00,gs,gs,0.0,9,tanga,ad2,0.2397866713349272,0.23884229067726778,0.24073105199258577,0.015355909241327787,55,3837,7449,44042,4986,3892,9350,51491,1,8,1,1149,1901
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,8,-1,1,-1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.23386952532751937,0.23303695491868584,0.23470209573635067,0.012866343147084984,41,3436,5725,31300,4439,3477,7178,37025,1,8,1,1003,1453
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,8,-1,1,-1,km,gs#0.00,gs,gs,0.0,0,tanga,ad2,0.13371261163898734,0.13321635548043034,0.13420886779754304,0.01055977689877463,39,3865,5828,30821,4420,3904,7113,36649,1,8,1,555,1285
